geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
"LINESTRING (5.6145422 51.3163198, 5.6145228 51.3163247, 5.6145219 51.3163249, 5.6145211 51.3163251, 5.6145203 51.3163253, 5.6145194 51.3163255, 5.6145186 51.3163256, 5.6145177 51.3163257, 5.6145169 51.3163258, 5.6145160 51.3163259, 5.6145151 51.3163260, 5.6145143 51.3163260, 5.6145134 51.3163261, 5.6145125 51.3163261, 5.6145117 51.3163261, 5.6145108 51.3163261, 5.6145099 51.3163260, 5.6145090 51.3163260, 5.6143990 51.3163188)",LSkabel,79FE,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_4EB7DD2E-5507-4575-9F2E-87880C966951
"LINESTRING (5.6145451 51.3162999, 5.6144040 51.3162902)",LSkabel,7A13,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_F7E60426-CB61-4007-A89E-1648C12C1762
"LINESTRING (5.6149104 51.3163387, 5.6148975 51.3163430)",LSkabel,7A14,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_A9DE8E22-57C6-4F4F-9917-EE4AAA24561F
"LINESTRING (5.6148455 51.3160766, 5.6150620 51.3160906, 5.6150629 51.3160907, 5.6150637 51.3160907, 5.6150645 51.3160906, 5.6150652 51.3160905, 5.6150659 51.3160904, 5.6150665 51.3160903, 5.6150671 51.3160901, 5.6150675 51.3160898, 5.6150680 51.3160896, 5.6150684 51.3160893, 5.6150688 51.3160889, 5.6150691 51.3160885, 5.6150694 51.3160881, 5.6150696 51.3160876, 5.6150698 51.3160872, 5.6150699 51.3160866, 5.6150718 51.3160750, 5.6150719 51.3160744, 5.6150719 51.3160739, 5.6150718 51.3160734, 5.6150717 51.3160730, 5.6150715 51.3160726, 5.6150713 51.3160722, 5.6150710 51.3160718, 5.6150706 51.3160715, 5.6150702 51.3160712, 5.6150697 51.3160710, 5.6150691 51.3160707, 5.6150685 51.3160705, 5.6150678 51.3160703, 5.6150671 51.3160702, 5.6150663 51.3160701, 5.6150654 51.3160700, 5.6150613 51.3160698)",LSkabel,8537,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_F6F1F790-CB33-44D1-914A-C754A2FD2CD1
"LINESTRING (5.6146728 51.3161669, 5.6147788 51.3161734)",LSkabel,7A15,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_519AE26F-326E-4F47-AB3B-6CB44BDE1A3A
"LINESTRING (5.6145570 51.3162180, 5.6144500 51.3161822)",LSkabel,7A16,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_34DB03E7-50A8-4ACF-A811-CF09DC5F3CC3
"LINESTRING (5.6136568 51.3167252, 5.6136364 51.3167827)",LSkabel,7A17,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_2F6F3FA2-357C-4C11-839C-77D8F9CB165C
"LINESTRING (5.6133714 51.3166887, 5.6133812 51.3166614, 5.6133814 51.3166609, 5.6133815 51.3166604, 5.6133815 51.3166600, 5.6133814 51.3166596, 5.6133814 51.3166591, 5.6133812 51.3166588, 5.6133810 51.3166584, 5.6133808 51.3166581, 5.6133804 51.3166577, 5.6133800 51.3166574, 5.6133796 51.3166572, 5.6133791 51.3166569, 5.6133786 51.3166566, 5.6133779 51.3166564, 5.6133773 51.3166562, 5.6133765 51.3166561, 5.6133755 51.3166558, 5.6133749 51.3166557, 5.6133743 51.3166555, 5.6133737 51.3166553, 5.6133732 51.3166551, 5.6133727 51.3166549, 5.6133722 51.3166547, 5.6133718 51.3166544, 5.6133714 51.3166541, 5.6133710 51.3166538, 5.6133707 51.3166535, 5.6133704 51.3166532, 5.6133701 51.3166529, 5.6133699 51.3166525, 5.6133697 51.3166521, 5.6133695 51.3166517, 5.6133694 51.3166513, 5.6133693 51.3166509, 5.6133692 51.3166505, 5.6133691 51.3166501, 5.6133690 51.3166496, 5.6133690 51.3166492, 5.6133690 51.3166488, 5.6133690 51.3166484, 5.6133691 51.3166480, 5.6133691 51.3166476, 5.6133692 51.3166472, 5.6133693 51.3166467, 5.6133694 51.3166463, 5.6133695 51.3166459, 5.6133697 51.3166455, 5.6133699 51.3166451, 5.6133701 51.3166447, 5.6133888 51.3166093, 5.6133891 51.3166088, 5.6133895 51.3166084, 5.6133898 51.3166079, 5.6133903 51.3166075, 5.6133907 51.3166072, 5.6133912 51.3166069, 5.6133917 51.3166066, 5.6133923 51.3166064, 5.6133929 51.3166062, 5.6133935 51.3166061, 5.6133942 51.3166059, 5.6133949 51.3166059, 5.6133956 51.3166059, 5.6133964 51.3166059, 5.6133972 51.3166059, 5.6133981 51.3166061, 5.6134331 51.3166110)",LSkabel,7A18,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_501CC684-A968-48E9-B3DD-8A8A66E9C95F
"LINESTRING (5.6135057 51.3167046, 5.6135118 51.3167008, 5.6135125 51.3167004, 5.6135131 51.3167000, 5.6135136 51.3166996, 5.6135142 51.3166991, 5.6135147 51.3166987, 5.6135152 51.3166983, 5.6135156 51.3166978, 5.6135161 51.3166973, 5.6135165 51.3166969, 5.6135168 51.3166964, 5.6135172 51.3166959, 5.6135175 51.3166954, 5.6135178 51.3166949, 5.6135181 51.3166943, 5.6135183 51.3166938, 5.6135185 51.3166933, 5.6135292 51.3166631)",LSkabel,7A5F,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_B9C78459-B959-4172-B1B6-AA13472FB5EB
"LINESTRING (5.6135292 51.3166631, 5.6135386 51.3166367, 5.6135388 51.3166362, 5.6135391 51.3166357, 5.6135394 51.3166352, 5.6135397 51.3166347, 5.6135401 51.3166342, 5.6135405 51.3166338, 5.6135410 51.3166334, 5.6135415 51.3166331, 5.6135420 51.3166327, 5.6135426 51.3166324, 5.6135432 51.3166321, 5.6135439 51.3166318, 5.6135446 51.3166316, 5.6135454 51.3166313, 5.6135462 51.3166311, 5.6135470 51.3166310, 5.6135523 51.3166299, 5.6135532 51.3166297, 5.6135540 51.3166296, 5.6135549 51.3166295, 5.6135557 51.3166294, 5.6135566 51.3166293, 5.6135575 51.3166293, 5.6135583 51.3166292, 5.6135592 51.3166292, 5.6135600 51.3166292, 5.6135609 51.3166293, 5.6135617 51.3166293, 5.6135626 51.3166294, 5.6135634 51.3166295, 5.6135643 51.3166296, 5.6135651 51.3166297, 5.6135660 51.3166299, 5.6135729 51.3166312)",LSkabel,7A74,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_DB5A3319-F2C4-468C-BCFF-72BA53774BC9
"LINESTRING (5.6139582 51.3167673, 5.6139375 51.3168253)",LSkabel,7A9A,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_C23D2882-2008-410D-932F-C9C39C8952DE
"LINESTRING (5.6138136 51.3167471, 5.6138195 51.3167304, 5.6138197 51.3167299, 5.6138200 51.3167294, 5.6138203 51.3167290, 5.6138207 51.3167286, 5.6138210 51.3167282, 5.6138215 51.3167279, 5.6138219 51.3167276, 5.6138225 51.3167274, 5.6138230 51.3167272, 5.6138236 51.3167271, 5.6138242 51.3167269, 5.6138249 51.3167269, 5.6138256 51.3167268, 5.6138264 51.3167269, 5.6138272 51.3167269, 5.6138281 51.3167270, 5.6138393 51.3167286, 5.6138396 51.3167286, 5.6138399 51.3167287, 5.6138402 51.3167287, 5.6138405 51.3167287, 5.6138408 51.3167287, 5.6138411 51.3167288, 5.6138414 51.3167288, 5.6138417 51.3167288, 5.6138420 51.3167288, 5.6138422 51.3167288, 5.6138425 51.3167287, 5.6138427 51.3167287, 5.6138430 51.3167287, 5.6138432 51.3167287, 5.6138435 51.3167286, 5.6138437 51.3167286)",LSkabel,7A9B,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_28502B68-C6AF-462D-A1C2-E0E1EC409625
"LINESTRING (5.6137098 51.3167098, 5.6137263 51.3166643)",LSkabel,7AC0,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_DA283BB0-0A7F-4D34-BE97-826D8CC13178
"LINESTRING (5.6136935 51.3167303, 5.6136993 51.3167270, 5.6137000 51.3167266, 5.6137006 51.3167262, 5.6137012 51.3167258, 5.6137017 51.3167254, 5.6137023 51.3167250, 5.6137028 51.3167245, 5.6137033 51.3167241, 5.6137037 51.3167236, 5.6137041 51.3167232, 5.6137045 51.3167227, 5.6137049 51.3167222, 5.6137052 51.3167217, 5.6137055 51.3167212, 5.6137058 51.3167206, 5.6137060 51.3167201, 5.6137062 51.3167196, 5.6137098 51.3167098)",LSkabel,7AC1,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_2FC1C874-0998-407A-A1BD-52C5103FD329
"LINESTRING (5.6138437 51.3167286, 5.6138471 51.3167274, 5.6138474 51.3167261, 5.6138475 51.3167261, 5.6138475 51.3167260, 5.6138475 51.3167260, 5.6138476 51.3167259, 5.6138476 51.3167258, 5.6138476 51.3167258, 5.6138476 51.3167257, 5.6138477 51.3167257, 5.6138477 51.3167256, 5.6138477 51.3167255, 5.6138477 51.3167255, 5.6138478 51.3167254, 5.6138478 51.3167254, 5.6138478 51.3167253, 5.6138478 51.3167252, 5.6138479 51.3167252, 5.6138607 51.3166892)",LSkabel,7AD6,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_6CAE0043-1856-471C-9101-A587D6E8BD8B
"LINESTRING (5.6138972 51.3160559, 5.6138899 51.3160590, 5.6138891 51.3160593, 5.6138885 51.3160596, 5.6138878 51.3160599, 5.6138872 51.3160603, 5.6138867 51.3160607, 5.6138862 51.3160611, 5.6138857 51.3160615, 5.6138853 51.3160619, 5.6138849 51.3160623, 5.6138846 51.3160628, 5.6138843 51.3160633, 5.6138841 51.3160638, 5.6138839 51.3160643, 5.6138838 51.3160648, 5.6138836 51.3160653, 5.6138836 51.3160659, 5.6138792 51.3161411, 5.6138791 51.3161417, 5.6138790 51.3161422, 5.6138789 51.3161426, 5.6138786 51.3161431, 5.6138784 51.3161435, 5.6138780 51.3161438, 5.6138776 51.3161442, 5.6138772 51.3161444, 5.6138767 51.3161447, 5.6138761 51.3161449, 5.6138756 51.3161451, 5.6138749 51.3161452, 5.6138742 51.3161453, 5.6138734 51.3161454, 5.6138726 51.3161454, 5.6138717 51.3161454, 5.6137913 51.3161434)",LSkabel,7AEC,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_3ABD9E3C-2CCF-4B0F-A8EF-15E18B20F918
"LINESTRING (5.6140146 51.3160594, 5.6140139 51.3160606, 5.6140136 51.3160611, 5.6140133 51.3160617, 5.6140130 51.3160622, 5.6140128 51.3160627, 5.6140126 51.3160633, 5.6140123 51.3160638, 5.6140121 51.3160643, 5.6140120 51.3160649, 5.6140118 51.3160654, 5.6140117 51.3160660, 5.6140115 51.3160665, 5.6140114 51.3160671, 5.6140113 51.3160676, 5.6140112 51.3160682, 5.6140112 51.3160688, 5.6140112 51.3160693, 5.6140051 51.3161717, 5.6140051 51.3161723, 5.6140050 51.3161728, 5.6140048 51.3161733, 5.6140046 51.3161737, 5.6140043 51.3161741, 5.6140040 51.3161744, 5.6140036 51.3161748, 5.6140031 51.3161751, 5.6140027 51.3161754, 5.6140021 51.3161756, 5.6140015 51.3161758, 5.6140008 51.3161759, 5.6140002 51.3161760, 5.6139994 51.3161761, 5.6139986 51.3161762, 5.6139977 51.3161762, 5.6139762 51.3161760)",LSkabel,7B12,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_6428468F-D82D-41BC-A7F3-133BAAA0D091
"LINESTRING (5.6135376 51.3160466, 5.6135345 51.3160945, 5.6135344 51.3160950, 5.6135344 51.3160956, 5.6135345 51.3160961, 5.6135345 51.3160967, 5.6135346 51.3160972, 5.6135347 51.3160978, 5.6135349 51.3160983, 5.6135350 51.3160988, 5.6135352 51.3160994, 5.6135355 51.3160999, 5.6135357 51.3161004, 5.6135360 51.3161009, 5.6135363 51.3161015, 5.6135366 51.3161020, 5.6135370 51.3161025, 5.6135374 51.3161030, 5.6135376 51.3161032, 5.6135380 51.3161037, 5.6135383 51.3161042, 5.6135387 51.3161047, 5.6135390 51.3161052, 5.6135393 51.3161058, 5.6135395 51.3161063, 5.6135397 51.3161068, 5.6135399 51.3161073, 5.6135401 51.3161079, 5.6135402 51.3161084, 5.6135404 51.3161089, 5.6135404 51.3161095, 5.6135405 51.3161100, 5.6135405 51.3161106, 5.6135405 51.3161111, 5.6135405 51.3161117, 5.6135382 51.3161468, 5.6135382 51.3161474, 5.6135380 51.3161479, 5.6135379 51.3161484, 5.6135376 51.3161488, 5.6135374 51.3161492, 5.6135370 51.3161495, 5.6135367 51.3161499, 5.6135362 51.3161502, 5.6135357 51.3161504, 5.6135352 51.3161506, 5.6135346 51.3161508, 5.6135339 51.3161509, 5.6135332 51.3161511, 5.6135324 51.3161511, 5.6135316 51.3161512, 5.6135307 51.3161511, 5.6135164 51.3161508)",LSkabel,7B38,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_6631A2E3-8B18-4D3B-A5D6-86061ED496AF
"LINESTRING (5.6135828 51.3160477, 5.6135828 51.3160482, 5.6135826 51.3160486, 5.6135825 51.3160490, 5.6135823 51.3160493, 5.6135821 51.3160496, 5.6135818 51.3160499, 5.6135816 51.3160502, 5.6135812 51.3160504, 5.6135808 51.3160506, 5.6135804 51.3160508, 5.6135799 51.3160509, 5.6135794 51.3160510, 5.6135788 51.3160511, 5.6135782 51.3160512, 5.6135776 51.3160512, 5.6135768 51.3160512, 5.6135574 51.3160507, 5.6135565 51.3160507, 5.6135557 51.3160507, 5.6135549 51.3160508, 5.6135543 51.3160509, 5.6135536 51.3160510, 5.6135530 51.3160512, 5.6135524 51.3160514, 5.6135520 51.3160517, 5.6135515 51.3160519, 5.6135511 51.3160523, 5.6135508 51.3160526, 5.6135505 51.3160530, 5.6135503 51.3160535, 5.6135501 51.3160539, 5.6135500 51.3160544, 5.6135499 51.3160550, 5.6135449 51.3161326, 5.6135448 51.3161332, 5.6135449 51.3161337, 5.6135450 51.3161342, 5.6135452 51.3161346, 5.6135454 51.3161350, 5.6135457 51.3161354, 5.6135460 51.3161358, 5.6135465 51.3161360, 5.6135469 51.3161363, 5.6135474 51.3161366, 5.6135480 51.3161368, 5.6135486 51.3161369, 5.6135493 51.3161371, 5.6135501 51.3161372, 5.6135509 51.3161373, 5.6135518 51.3161373, 5.6136344 51.3161393)",LSkabel,7B6F,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_6B6227D6-A616-425C-A2D9-BB4720BF3A07
"LINESTRING (5.6164280 51.3172401, 5.6164062 51.3172042)",LSkabel,7BA5,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_BB173D69-5A51-48A3-9E3C-9C0A3878E6B9
"LINESTRING (5.6168317 51.3170860, 5.6168315 51.3170858, 5.6168310 51.3170853, 5.6168306 51.3170849, 5.6168301 51.3170844, 5.6168298 51.3170839, 5.6168295 51.3170834, 5.6168292 51.3170829, 5.6168290 51.3170825, 5.6168289 51.3170820, 5.6168287 51.3170815, 5.6168287 51.3170809, 5.6168286 51.3170804, 5.6168286 51.3170799, 5.6168287 51.3170794, 5.6168288 51.3170789, 5.6168289 51.3170783, 5.6168292 51.3170778, 5.6168556 51.3170135, 5.6168558 51.3170130, 5.6168559 51.3170125, 5.6168560 51.3170120, 5.6168559 51.3170115, 5.6168559 51.3170111, 5.6168557 51.3170107, 5.6168555 51.3170103, 5.6168552 51.3170100, 5.6168549 51.3170096, 5.6168544 51.3170093, 5.6168539 51.3170090, 5.6168533 51.3170088, 5.6168527 51.3170085, 5.6168520 51.3170084, 5.6168513 51.3170082, 5.6168504 51.3170080, 5.6168296 51.3170047)",LSkabel,7BA6,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_0BA68A44-B3EF-4323-89EA-3A7C6268E91D
"LINESTRING (5.6169056 51.3170924, 5.6168978 51.3171295)",LSkabel,7BCC,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_F9F557B8-E5C0-42B6-B1BC-2C92CE1EE363
"LINESTRING (5.6165477 51.3170634, 5.6165477 51.3170633, 5.6165476 51.3170627, 5.6165475 51.3170622, 5.6165474 51.3170616, 5.6165473 51.3170611, 5.6165473 51.3170605, 5.6165473 51.3170600, 5.6165473 51.3170594, 5.6165473 51.3170589, 5.6165474 51.3170583, 5.6165475 51.3170578, 5.6165475 51.3170572, 5.6165477 51.3170567, 5.6165478 51.3170561, 5.6165480 51.3170556, 5.6165482 51.3170550, 5.6165484 51.3170545, 5.6165517 51.3170464, 5.6165520 51.3170458, 5.6165522 51.3170453, 5.6165524 51.3170447, 5.6165525 51.3170442, 5.6165527 51.3170436, 5.6165529 51.3170431, 5.6165531 51.3170425, 5.6165532 51.3170420, 5.6165534 51.3170414, 5.6165535 51.3170409, 5.6165536 51.3170403, 5.6165537 51.3170398, 5.6165538 51.3170392, 5.6165539 51.3170387, 5.6165540 51.3170381, 5.6165540 51.3170375, 5.6165547 51.3170316, 5.6165548 51.3170310, 5.6165549 51.3170305, 5.6165549 51.3170299, 5.6165550 51.3170293, 5.6165552 51.3170288, 5.6165553 51.3170282, 5.6165554 51.3170277, 5.6165555 51.3170271, 5.6165557 51.3170266, 5.6165558 51.3170260, 5.6165560 51.3170255, 5.6165562 51.3170249, 5.6165564 51.3170244, 5.6165566 51.3170238, 5.6165568 51.3170233, 5.6165570 51.3170227, 5.6165599 51.3170156, 5.6165601 51.3170151, 5.6165603 51.3170147, 5.6165606 51.3170142, 5.6165608 51.3170138, 5.6165611 51.3170134, 5.6165614 51.3170129, 5.6165616 51.3170125, 5.6165620 51.3170121, 5.6165623 51.3170117, 5.6165626 51.3170112, 5.6165630 51.3170108, 5.6165633 51.3170104, 5.6165637 51.3170100, 5.6165641 51.3170096, 5.6165645 51.3170092, 5.6165649 51.3170088, 5.6165654 51.3170084, 5.6165658 51.3170081, 5.6165662 51.3170077, 5.6165666 51.3170073, 5.6165669 51.3170068, 5.6165673 51.3170064, 5.6165676 51.3170060, 5.6165680 51.3170056, 5.6165683 51.3170052, 5.6165685 51.3170047, 5.6165688 51.3170043, 5.6165691 51.3170039, 5.6165693 51.3170034, 5.6165696 51.3170030, 5.6165698 51.3170025, 5.6165700 51.3170021, 5.6165817 51.3169735, 5.6165819 51.3169730, 5.6165820 51.3169725, 5.6165821 51.3169720, 5.6165820 51.3169715, 5.6165820 51.3169711, 5.6165818 51.3169707, 5.6165816 51.3169703, 5.6165813 51.3169700, 5.6165810 51.3169696, 5.6165805 51.3169693, 5.6165801 51.3169690, 5.6165795 51.3169688, 5.6165789 51.3169685, 5.6165782 51.3169684, 5.6165774 51.3169682, 5.6165765 51.3169680, 5.6165627 51.3169658)",LSkabel,7BCD,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_1838E451-052A-4602-9E52-9D3B0A79FB24
"LINESTRING (5.6166057 51.3170674, 5.6166005 51.3170995)",LSkabel,7C36,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_44AA81EE-F3C9-472C-9EF6-38FEC6B23725
"LINESTRING (5.6166005 51.3170995, 5.6165997 51.3171042)",LSkabel,7C37,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_2E7B9A0C-1DE7-4D70-8EF9-7DC8174A0016
"LINESTRING (5.6163608 51.3171459, 5.6161430 51.3171770)",LSkabel,7C38,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_4FFF1B1C-D83A-484B-98B3-1FF137753473
"LINESTRING (5.6162641 51.3169845, 5.6162637 51.3169850, 5.6162632 51.3169855, 5.6162627 51.3169859, 5.6162622 51.3169864, 5.6162617 51.3169868, 5.6162612 51.3169873, 5.6162606 51.3169877, 5.6162600 51.3169881, 5.6162594 51.3169884, 5.6162588 51.3169888, 5.6162581 51.3169892, 5.6162574 51.3169895, 5.6162567 51.3169898, 5.6162560 51.3169901, 5.6162553 51.3169904, 5.6162545 51.3169907, 5.6162537 51.3169910, 5.6161122 51.3170377, 5.6161117 51.3170379, 5.6161112 51.3170381, 5.6161107 51.3170383, 5.6161103 51.3170385, 5.6161099 51.3170387, 5.6161096 51.3170389, 5.6161092 51.3170392, 5.6161089 51.3170394, 5.6161086 51.3170397, 5.6161083 51.3170400, 5.6161081 51.3170403, 5.6161079 51.3170406, 5.6161077 51.3170409, 5.6161075 51.3170412, 5.6161074 51.3170415, 5.6161072 51.3170419, 5.6161071 51.3170422, 5.6161070 51.3170426, 5.6161068 51.3170429, 5.6161066 51.3170432, 5.6161064 51.3170435, 5.6161061 51.3170438, 5.6161059 51.3170441, 5.6161056 51.3170443, 5.6161053 51.3170446, 5.6161049 51.3170448, 5.6161045 51.3170451, 5.6161041 51.3170453, 5.6161037 51.3170455, 5.6161033 51.3170457, 5.6161028 51.3170459, 5.6161023 51.3170461, 5.6160658 51.3170581, 5.6160653 51.3170583, 5.6160648 51.3170585, 5.6160643 51.3170587, 5.6160638 51.3170589, 5.6160633 51.3170591, 5.6160629 51.3170593, 5.6160624 51.3170595, 5.6160620 51.3170598, 5.6160616 51.3170600, 5.6160612 51.3170603, 5.6160608 51.3170605, 5.6160604 51.3170608, 5.6160601 51.3170611, 5.6160597 51.3170614, 5.6160594 51.3170617, 5.6160591 51.3170620, 5.6160587 51.3170623, 5.6160584 51.3170626, 5.6160580 51.3170628, 5.6160577 51.3170631, 5.6160573 51.3170634, 5.6160569 51.3170637, 5.6160565 51.3170639, 5.6160561 51.3170642, 5.6160557 51.3170644, 5.6160552 51.3170646, 5.6160548 51.3170648, 5.6160543 51.3170650, 5.6160538 51.3170652, 5.6160534 51.3170654, 5.6160529 51.3170656, 5.6160523 51.3170658, 5.6160331 51.3170722, 5.6160323 51.3170724, 5.6160315 51.3170727, 5.6160307 51.3170730, 5.6160299 51.3170732, 5.6160291 51.3170735, 5.6160283 51.3170738, 5.6160275 51.3170740, 5.6160267 51.3170743, 5.6160259 51.3170745, 5.6160251 51.3170748, 5.6160243 51.3170751, 5.6160236 51.3170753, 5.6160227 51.3170756, 5.6160220 51.3170758, 5.6160212 51.3170761, 5.6160204 51.3170764, 5.6159741 51.3170916)",LSkabel,7C39,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_15B84AD1-C244-44C4-BB83-BC8C82DF3237
"LINESTRING (5.6162812 51.3170115, 5.6162777 51.3170123)",LSkabel,7CA1,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_DAB27EC3-A3C5-47D2-A852-403710176273
"LINESTRING (5.6170376 51.3165154, 5.6171833 51.3164808)",LSkabel,7CA2,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_A8BBD47F-031D-479B-A5E6-3C5670CBAF4A
"LINESTRING (5.6171387 51.3166337, 5.6171383 51.3166345, 5.6171382 51.3166351, 5.6171380 51.3166356, 5.6171378 51.3166361, 5.6171375 51.3166366, 5.6171372 51.3166371, 5.6171369 51.3166376, 5.6171365 51.3166381, 5.6171361 51.3166385, 5.6171357 51.3166390, 5.6171352 51.3166394, 5.6171347 51.3166398, 5.6171341 51.3166402, 5.6171335 51.3166406, 5.6171329 51.3166409, 5.6171322 51.3166413, 5.6171315 51.3166416, 5.6170259 51.3166903)",LSkabel,7CA3,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_E74251C3-5AAB-4EE7-82AB-2FBAB2738D0B
"LINESTRING (5.6171259 51.3166208, 5.6170080 51.3166753)",LSkabel,7CB8,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_A748E3A6-F2DA-4265-BA32-7859232809F6
"LINESTRING (5.6170499 51.3165302, 5.6170837 51.3165147)",LSkabel,7CB9,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_247A3560-30F7-44E1-B2D2-A234A6060A45
"LINESTRING (5.6170090 51.3163197, 5.6170569 51.3163236)",LSkabel,7CBA,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_71219D15-43B4-4719-8190-2F04CC712DD6
"LINESTRING (5.6159222 51.3167026, 5.6159248 51.3167090, 5.6159250 51.3167095, 5.6159251 51.3167100, 5.6159252 51.3167105, 5.6159252 51.3167110, 5.6159251 51.3167115, 5.6159250 51.3167119, 5.6159248 51.3167123, 5.6159245 51.3167127, 5.6159242 51.3167131, 5.6159238 51.3167135, 5.6159234 51.3167139, 5.6159229 51.3167142, 5.6159223 51.3167145, 5.6159217 51.3167148, 5.6159210 51.3167151, 5.6159202 51.3167154, 5.6157673 51.3167651)",LSkabel,7CBB,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_598A9530-AE57-4AB7-9F7D-FC54F1F5979F
