geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
POINT (5.6103170 51.3189446),LSoverdrachtspunt,5FC1,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_C58F15A4-8C03-4691-89C1-C56461E3258E
POINT (5.6107922 51.3172530),LSoverdrachtspunt,5FCE,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_0D9A048C-3F35-46EB-98F8-52C586C8E03E
POINT (5.6106277 51.3162906),LSoverdrachtspunt,5FDB,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_BF3C32AA-94A1-455D-A677-6CC2C1A5554E
POINT (5.6105310 51.3162848),LSoverdrachtspunt,5FE8,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_4C797FB6-56C5-4392-8F55-15F26EFC5D3E
POINT (5.6104213 51.3160693),LSoverdrachtspunt,5FF5,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_587C16D0-2762-4815-B97D-78E05198F1A4
POINT (5.6104124 51.3160530),LSoverdrachtspunt,6002,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_B1A858A2-9B8E-4171-9EA4-9CF1753D2E43
POINT (5.6098285 51.3164798),LSoverdrachtspunt,600F,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_2B313474-B061-44A6-93A5-F4797A3AE607
POINT (5.6097939 51.3163625),LSoverdrachtspunt,601C,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_BF4B35AD-2D04-4718-A897-61C6CCBB5B3C
POINT (5.6128564 51.3165576),LSoverdrachtspunt,6029,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_B97E35D2-C9D8-4582-AE87-33899D8E84F1
POINT (5.6128577 51.3165435),LSoverdrachtspunt,6036,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_A764BECA-BE3D-4E86-AD01-6164BB2A406B
POINT (5.6128602 51.3165172),LSoverdrachtspunt,6043,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_9EAF2451-E231-48E5-AA1F-FC1D4686682A
POINT (5.6128612 51.3165031),LSoverdrachtspunt,6050,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_387C81A4-7652-45B6-823C-D43DAAB4FB5D
POINT (5.6132161 51.3160348),LSoverdrachtspunt,605D,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_82FED208-35F2-4674-A406-7E432D43526A
POINT (5.6099978 51.3159767),LSoverdrachtspunt,606A,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_5EBC29D7-B01D-4642-9EB1-41137ED610E6
POINT (5.6144518 51.3167356),LSoverdrachtspunt,6077,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_56980ED3-617A-404D-A3F9-ED595651D941
POINT (5.6157429 51.3162870),LSoverdrachtspunt,6084,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_8D7481D0-1B72-4151-9493-CB02C537E5D3
POINT (5.6154027 51.3160294),LSoverdrachtspunt,6091,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_5A7AAA60-F199-4825-B013-DDC2C9B5A850
POINT (5.6148627 51.3162820),LSoverdrachtspunt,609E,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_C95DDD4B-E465-41D8-90BE-0E4C65B1AF02
POINT (5.6144828 51.3160740),LSoverdrachtspunt,60AB,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_C13A039E-7B16-41A3-9AE4-6C90C42689EE
POINT (5.6140070 51.3167736),LSoverdrachtspunt,60B8,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_1D147D8B-B087-439E-8B17-3A9453B538EE
POINT (5.6141413 51.3160631),LSoverdrachtspunt,60C5,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_88E5E1FD-D719-4AB6-B97C-ADDB23A7E341
POINT (5.6136258 51.3160488),LSoverdrachtspunt,60D2,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_EE9B8191-4462-482D-AB34-7A27904E5A68
POINT (5.6166834 51.3170730),LSoverdrachtspunt,60DF,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_1F4CE341-77F2-441D-8995-E64DA6F9FA69
POINT (5.6163215 51.3170790),LSoverdrachtspunt,60EC,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_43291AA2-E39E-4584-81BE-96560121FFD1
POINT (5.6158587 51.3161533),LSoverdrachtspunt,60F9,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_55939E45-C6FA-4E62-A951-C436C2C04D1D
POINT (5.6159852 51.3158484),LSoverdrachtspunt,6106,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_A5231048-388D-49BD-84BD-D4CA66256528
POINT (5.6149581 51.3159344),LSoverdrachtspunt,6113,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_C5A3788D-7807-4EDD-90AF-6801DE871891
POINT (5.6148552 51.3159265),LSoverdrachtspunt,6120,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_73449AEB-345D-4145-A425-88CBFB13D6D1
